length_of_residence,total_members_in_household,mean_total_calls_veh,income_100k_,income_40___99999,credit_ranges_800_,education_completed_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_post_war____1948_,aaa_financial_service_0,aaa_credit_card_0,occupation_group_management,occupation_group_professional,occupation_group_retired,kcl_b_ind_mosaicsgrouping_singles_and_starters,aaa_motorcycle_indicator_1_0,tenure_between_21___40_years,aaa_travel_0,no_members_3___member,aaa_cancel,membership_id,will_cancel_prob
0.0,2,3.4601,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,226015,0.5986872586872587
15.0,1,2.5485,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,226063,0.07
9.3,8,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,226186,1.0
0.0,3,0.1645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,226212,1.0
0.0,2,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,226241,1.0
11.25,3,2.9578,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,226302,0.12
0.0,2,2.5107,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,226308,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,226411,0.7121248677248677
9.25,6,2.8848,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,226440,0.07
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,226443,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,226474,1.0
7.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,226515,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,226521,0.63699618902728
12.8571,2,2.9578,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,226533,0.05
13.3333,2,2.8049,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,226563,0.24
6.0,2,0.1645,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,226652,0.1
0.0,3,2.7486,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,226693,0.53
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,226701,1.0
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,226769,1.0
15.0,1,0.1645,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,226924,0.1
15.0,2,0.1645,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,226932,0.37
10.0,3,0.1645,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,226954,1.0
7.3333,3,2.5485,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,226955,0.05
0.6667,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,227074,1.0
0.0,4,3.1255,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,227114,0.3
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,227120,1.0
15.0,1,2.5485,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,227126,0.36
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,227127,1.0
13.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,227214,0.4311904761904762
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,227237,0.3819753879079721
10.0,2,2.5485,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,227241,0.13
7.5,2,3.1964,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,227272,0.25
15.0,2,0.1645,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,227320,0.12
11.7857,5,2.9785,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,227336,0.07
0.8889,5,3.7444,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,227348,0.08
7.5,2,0.1645,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,227394,0.13
11.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,227402,0.29
15.0,1,3.6932,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,227441,1.0
7.5,2,0.1645,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,227551,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,227592,1.0
1.0,1,2.9578,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,227664,0.27
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,227812,1.0
4.0,4,2.9578,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,227974,0.24
7.5,2,2.9578,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,228001,1.0
7.3333,2,0.1645,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,228150,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,228152,1.0
0.0,5,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,228162,1.0
1.0,4,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,228230,1.0
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,228260,1.0
6.0,2,2.5485,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,228278,0.32807017543859657
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,228294,1.0
2.5,2,2.6025,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,228339,1.0
5.0,3,0.1645,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,228405,0.26
14.1667,3,3.0205,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,228442,0.07
7.5,2,2.8049,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,228460,0.3533333333333333
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,228477,1.0
7.5,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,228517,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,228538,1.0
10.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,228567,1.0
10.0,1,2.5485,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,228604,1.0
0.0,1,3.1255,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,228629,0.4564827586206897
11.5,2,2.5107,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,228669,0.1
6.0,2,0.1645,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,228701,1.0
0.0,1,2.8938,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,228703,0.4057460822166704
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,228746,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,228907,1.0
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,228944,1.0
7.5,2,0.1645,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,229036,0.065
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,229052,1.0
7.0909,4,2.6025,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,229063,0.05
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,229082,1.0
10.3333,2,2.5485,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,229112,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,229152,1.0
15.0,2,0.1645,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,229166,0.08
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,229257,1.0
0.5,2,2.9785,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,229267,0.3
0.0,3,3.0681,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,229312,1.0
5.0,4,3.522,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,229352,0.42263636363636364
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,229418,1.0
0.0,2,0.1645,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,229499,0.44
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,229537,1.0
0.0,3,0.1645,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,229580,1.0
15.0,2,2.3971,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,229590,0.34
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,229614,1.0
5.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,229687,1.0
13.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,229722,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,229766,1.0
2.0,1,0.1645,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,229788,0.37
0.0,1,2.9578,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,229827,1.0
0.0,1,2.5107,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,229838,0.488205074566435
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,229849,1.0
7.5,2,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,229893,1.0
7.5,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,229894,1.0
0.2,2,2.5107,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,229952,0.4675198269646719
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,229987,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,229996,1.0
0.0,2,2.5107,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,230007,0.19
4.5,2,2.9578,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,230013,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,230022,1.0
3.2143,2,2.9785,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,230158,0.15
3.2,4,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,230179,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,230288,1.0
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,230296,1.0
11.0,2,2.5107,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,230311,0.3466666666666666
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,230324,1.0
2.3333,5,2.9578,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,230398,0.59
0.0,2,2.9578,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,230428,1.0
4.6667,2,2.5107,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,230459,0.11
0.0,4,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,230461,0.6388888888888888
0.0,2,0.1645,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,230463,1.0
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,230479,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,230588,0.258
9.3333,2,2.4416,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,230596,0.42263636363636364
3.25,4,0.1645,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,230672,0.18
0.6667,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,230699,1.0
0.0,1,0.1645,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,230728,0.13
15.0,2,0.1645,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,230820,1.0
15.0,1,0.1645,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,230826,1.0
15.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,230848,0.33
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,230880,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,230912,1.0
8.2222,5,2.9578,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,230935,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,230987,0.258
5.3333,3,0.1645,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,231165,1.0
15.0,1,2.9578,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,231182,0.09
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,231233,1.0
0.0,1,2.5485,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,231244,0.37
5.0,3,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,231253,1.0
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,231323,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,231339,1.0
7.6,2,2.8409,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,231350,0.32473684210526316
0.0,2,0.1645,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,231500,1.0
15.0,2,0.1645,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,231505,0.33
7.5,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,231616,0.6941176470588235
0.75,2,2.5107,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,231625,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,231660,1.0
13.0,2,2.8049,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,231677,0.06
15.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,231715,1.0
7.5,4,0.1645,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,231720,1.0
15.0,1,3.4601,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,231744,1.0
15.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,231774,1.0
0.0,1,2.5107,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,231867,0.19571428571428573
2.6,2,2.6025,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,231918,1.0
10.0,3,0.1645,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,231927,0.11
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,231953,1.0
15.0,1,0.1645,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,232000,0.17
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,232607,1.0
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,232873,1.0
6.2083,10,2.9578,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,243778,1.0
7.2,3,2.8188,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,247959,0.12
15.0,2,3.5949,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,249452,0.1
2.4,4,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,250902,1.0
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,250918,1.0
4.0,2,2.6569,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,251153,0.06
7.6667,3,0.1645,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,251587,1.0
15.0,2,0.1645,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,252099,0.23
7.5,2,0.1645,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,252115,0.25
0.0,1,2.9578,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,252382,1.0
15.0,2,0.1645,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,252402,0.33
12.3333,2,2.9785,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,252422,1.0
5.0,6,0.1645,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,252426,0.38
3.6364,4,2.9578,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,252427,0.08
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,252534,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,252597,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,252606,1.0
0.0,2,2.5485,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,252712,0.4057460822166704
7.5,2,0.1645,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,252762,1.0
7.5,4,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,252763,0.35
7.5,2,0.1645,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,252809,0.2
9.625,3,2.8848,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,252810,1.0
3.3333,4,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,252878,1.0
3.5,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,252928,1.0
7.5,2,0.1645,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,253012,0.09
12.0,1,3.1255,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,253035,1.0
1.5,2,2.5485,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,253046,0.18
15.0,2,2.5107,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,253054,0.12
15.0,1,0.1645,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,253055,0.1
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,253064,1.0
0.0,1,2.8373,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,253081,1.0
6.0,4,2.7175,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,253100,0.08
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,253112,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,253115,0.63699618902728
7.5,2,0.1645,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,253122,1.0
26.0,1,0.1645,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,253192,1.0
8.0,3,0.1645,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,253270,1.0
0.0,2,2.5107,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,253276,1.0
3.75,4,0.1645,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,253290,0.5375
0.0,1,2.8049,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,253341,0.19571428571428573
0.0,3,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,253354,1.0
5.3243,7,3.1202,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,253359,0.11
2.6667,3,0.1645,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,253361,0.17
2.6667,3,0.1645,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,253365,0.18
7.0,1,0.1645,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,253366,1.0
15.0,2,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,253367,0.33
3.3333,3,0.1645,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,253369,0.13
15.0,1,2.4416,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,253405,0.11
15.0,1,2.8188,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,253422,0.49
9.0,2,3.4601,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,253438,0.14
10.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,253440,0.6941176470588235
2.2,5,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,253441,1.0
15.0,2,0.1645,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,253533,0.14
15.0,2,2.9578,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,253538,0.13
5.0,3,0.1645,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,253555,0.51
7.5,2,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,253578,0.4311904761904762
0.0,5,0.1645,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,253614,0.06
1.3,9,0.1645,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,253621,1.0
12.8571,3,2.7175,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,253639,0.08
3.0,4,2.9578,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,253658,0.07
0.0,2,3.4601,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,253665,0.07
15.0,3,0.1645,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,253688,1.0
1.625,5,0.1645,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,253693,1.0
15.0,1,3.0205,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,253694,0.3222222222222222
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,253695,1.0
15.0,1,2.5485,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,253696,1.0
10.5,2,2.5107,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,253741,0.514
5.0,3,2.9578,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,253745,0.05
13.0,1,2.9578,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,253750,1.0
11.4286,4,0.1645,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,253759,1.0
15.0,1,2.7175,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,253771,0.36
2.25,4,0.1645,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,253794,1.0
12.5,5,0.1645,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,253799,0.12
0.0,2,2.7576,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,253815,0.5077777777777778
5.0,2,1.875,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,253830,0.11
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,253866,1.0
15.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,253870,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,253902,1.0
15.0,1,2.5485,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,253940,1.0
10.0,2,2.8938,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,253951,0.08666666666666668
0.0,2,2.4416,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,253973,0.488205074566435
0.0,1,3.0205,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,253986,1.0
0.0,1,2.6025,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,253995,0.04
7.5,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,253996,1.0
1.3333,3,0.1645,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,254001,0.21
11.25,3,0.1645,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,254034,0.37
4.3077,5,2.5485,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,254063,0.13
15.0,1,0.1645,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,254091,1.0
11.0,1,0.1645,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,254109,1.0
0.0,1,2.9578,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,254142,1.0
0.0,4,2.5107,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,254147,0.3
7.5,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,254185,1.0
12.4167,3,2.5485,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,254190,0.08
9.9,4,2.3971,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,254222,0.19
15.0,5,2.8938,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,254241,0.12
0.0,4,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,254252,1.0
4.5,2,0.1645,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,254253,0.51
7.7143,4,3.1964,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,254256,0.07
14.0,2,2.8049,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,254257,0.1
7.0,1,2.6063,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,254259,0.1
0.0,4,0.1645,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,254266,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,254273,1.0
12.5,3,2.9578,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,254289,1.0
