mean_total_cost,length_of_residence,total_members_in_household,mean_total_calls_veh,mean_tow_miles,consumer_score,credit_ranges_800_,credit_ranges_below_700,education_high_school,education_some_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_millenials__1981___1993_,income_under_39999,no_members_4___member,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,kcl_b_ind_mosaicsgrouping_power_elite,kcl_b_ind_mosaicsgrouping_singles_and_starters,aaa_auto_insurance_0,aaa_id_theft_0,aaa_travel_0,occupation_group_management,occupation_group_professional,occupation_group_retired,mosaic_global_household_bourgeois_prosperity,mosaic_global_household_career_and_family,mosaic_global_household_comfortable_retirement,mosaic_global_household_hard_working_blue_collar,mosaic_global_household_low_income_elders,mosaic_global_household_routine_service_workers,aaa_credit_card,membership_id,yes_credit_card
53.0,15.0,1,2.5485,0.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,336498,0.06
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,336509,0.14
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,336510,0.07
26.5,7.5,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,336522,1.0
50.475,8.3333,2,2.4795,19.5,0.013157894736842105,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,336558,0.05
26.5,7.5,2,0.1645,0.0,0.01488015784150378,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,336590,0.16636363636363632
15.5,2.3333,9,0.1645,2.7583330000000004,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,336594,0.14
9.0,0.0,3,2.4416,0.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,336614,0.08
48.771429,15.0,1,3.0205,0.28571399999999997,0.017241379310344827,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,336655,0.17
33.8,15.0,4,3.1964,6.04,0.015625,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,336690,0.04
53.0,15.0,1,2.5485,0.0,0.0136986301369863,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,336757,0.04
15.0,0.0,2,2.8938,0.0,0.01639344262295082,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,336784,0.08
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,336812,0.03
0.0,9.0,1,0.1645,0.0,0.01488015784150378,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,336819,0.23
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,336895,0.11
39.75,9.75,2,2.5485,0.0,0.0136986301369863,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,336984,1.0
0.0,7.0,1,0.1645,0.0,0.01488015784150378,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,336986,0.16153846153846152
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,337018,0.03
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,337086,0.07
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,337091,1.0
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,337092,0.42
0.0,10.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,337130,0.34
41.222221999999995,1.5556,3,2.9578,5.6666669999999995,0.015384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,337132,0.29
53.94375,10.0,1,2.9578,0.125,0.015384615384615385,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,337146,0.22
47.642857,4.5,4,2.8049,4.142857,0.014925373134328358,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,337157,0.11
48.0,10.0,1,2.7486,0.5,0.017857142857142856,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,337184,0.21
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,337214,0.16
154.0,15.0,1,2.9578,42.0,0.015384615384615385,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,337224,0.05
0.0,0.5,2,0.1645,0.0,0.01488015784150378,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,337237,0.03
176.01666699999998,10.0,3,0.1645,37.666667,0.01488015784150378,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,337289,0.17
53.0,2.0,1,3.0205,0.0,0.017241379310344827,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,337292,0.07
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,337310,0.13
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,337389,0.03
0.0,5.5,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,337456,0.15
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,337495,0.08
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,337499,0.13
0.0,0.0,1,2.5485,0.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,337549,0.1
13.25,11.25,4,0.1645,0.0,0.01488015784150378,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,337559,0.17
0.0,15.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,337572,0.12
27.9625,1.0,3,2.5107,0.0,0.014285714285714285,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,337597,0.12
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,337690,0.07
53.0,11.25,2,2.9578,0.0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,337713,0.14
0.0,0.5,2,0.1645,0.0,0.01488015784150378,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,337740,0.31
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,338289,0.03
58.85,0.0,1,2.5485,0.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,338326,0.12
0.0,2.0,1,0.1645,0.0,0.01488015784150378,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,339735,0.3
52.34375,7.0,3,2.8938,2.15,0.01639344262295082,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,340684,0.07
0.0,0.0,6,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,341802,0.05
0.0,0.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,342659,0.07
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,342692,1.0
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,344782,0.05
0.0,0.3333,3,0.1645,0.0,0.01488015784150378,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,345592,0.3
21.25,0.0,3,2.8409,0.0,0.013157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,346762,0.19
0.0,9.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,347481,0.08
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,348677,0.03
9.333333,5.6667,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,354019,1.0
57.6,0.0,2,3.7444,12.6,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,354236,0.11
14.375,5.625,5,0.1645,3.5,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,355103,0.21
13.25,0.25,4,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,355170,1.0
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,355696,0.05
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,356503,0.07
0.0,0.75,4,2.9578,0.0,0.015384615384615385,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,359128,0.03
10.583333,3.5,4,2.3971,0.0,0.012345679012345678,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,359448,0.09
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,364368,0.07
0.0,0.0,4,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,364438,0.08
35.333333,6.6667,2,2.4416,0.0,0.0136986301369863,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,364866,0.08
19.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,365415,0.09
13.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,367644,0.15
53.0,0.0,1,2.9578,0.0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,368404,0.08
35.333333,0.0,2,0.1645,1.666667,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,368544,0.15
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,369050,0.11
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,369100,0.3
124.075,4.0,1,2.8938,24.85,0.01639344262295082,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,369119,0.25
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,369175,0.08
32.97,0.0,2,2.5485,0.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,369292,0.29
0.0,0.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,369478,0.03
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,369545,0.2
35.333333,0.0,1,2.9785,0.0,0.013157894736842105,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,369572,0.13
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,369660,0.04
21.2,12.0,4,4.1892,0.8,0.022727272727272728,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,369987,0.26
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,369997,0.07
32.666667,15.0,1,2.5485,0.0,0.0136986301369863,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,370133,0.21
0.0,1.5,2,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,370179,0.12
26.5,5.0,2,3.5949,0.0,0.017543859649122806,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,370184,0.08
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,370324,0.07
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,370435,0.03
53.0,11.0,1,2.5107,0.0,0.014285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,370757,0.1
26.5,13.0,2,2.9578,0.0,0.015384615384615385,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,370794,0.13
0.0,0.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,370816,0.04
46.5,14.0,1,2.9578,0.0,0.015384615384615385,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,370823,0.26
44.16,13.125,2,2.9578,0.5,0.015384615384615385,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,370835,0.02
0.0,0.0,1,2.8938,0.0,0.01639344262295082,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,371265,0.09
0.0,7.5,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,371358,0.23833333333333337
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,371549,0.07
58.85,15.0,1,2.9578,0.0,0.015384615384615385,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,371789,0.09
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,371903,0.07
32.5,0.0,1,2.8938,2.5,0.01639344262295082,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,372162,0.07
0.0,8.0,1,0.1645,0.0,0.01488015784150378,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,372198,0.2
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,372241,0.07
17.666667,10.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,372299,0.09
87.666667,0.6667,2,3.4601,22.666667,0.01488015784150378,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,372342,0.17
0.0,2.5,6,0.1645,0.0,0.01488015784150378,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,372460,0.08692307692307694
19.616667,8.0,2,0.1645,1.333333,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,372513,0.06
0.0,5.0,2,0.1645,0.0,0.01488015784150378,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,372555,0.21
37.25,4.5,2,2.6025,1.75,0.015625,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,372622,1.0
21.2,6.2,4,2.5485,0.0,0.0136986301369863,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,372788,0.22
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,373430,0.07
64.5,13.125,5,2.8188,16.875,0.02,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,375659,0.06
0.0,8.6667,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,378431,0.1
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,378679,0.14
0.0,0.0,4,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,379004,0.1
55.925,15.0,1,2.5485,2.75,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,379568,0.19
0.0,15.0,2,0.1645,0.0,0.01488015784150378,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,380142,0.2281818181818182
31.0,2.0,1,3.0681,3.0,0.01488015784150378,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,380539,0.12
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,380934,0.07
0.0,0.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,382102,0.07
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,386882,0.1
31.666666999999997,0.0,1,2.3971,0.0,0.012345679012345678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,388052,0.28
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,388933,0.09
7.5,15.0,1,2.8049,0.0,0.014925373134328358,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,389098,0.16
10.666667,0.0,3,3.0681,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,389318,1.0
35.25,12.0,2,2.8049,0.666667,0.014925373134328358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,389777,0.23
29.425,11.5,3,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,390494,0.06
0.0,15.0,1,0.1645,0.0,0.01488015784150378,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,392138,0.07
29.0,0.0,1,3.0681,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,392480,0.08
26.5,15.0,2,0.1645,0.0,0.01488015784150378,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,392840,0.15
0.0,0.0,4,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,393300,0.08
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,394517,0.28
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,394870,0.15166666666666667
53.0,3.0,1,2.9578,3.0,0.015384615384615385,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,395372,0.07
35.7,0.4,2,2.9578,0.7,0.015384615384615385,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,395387,0.21
0.0,6.5,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,398384,0.12
0.0,2.3333,3,0.1645,0.0,0.01488015784150378,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,401038,0.15
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,401394,0.07
0.0,11.0,1,0.1645,0.0,0.01488015784150378,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,401514,0.18
0.0,0.5,2,0.1645,0.0,0.01488015784150378,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,403621,0.05
0.0,0.0,4,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,403901,0.08
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,404291,0.07
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,409513,0.11
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,412095,0.07
20.0,0.0,2,3.1202,0.0,0.015873015873015872,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,413256,1.0
47.28125,0.0,3,2.5107,7.325,0.014285714285714285,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,413264,0.11
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,418472,0.11
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,419841,0.07
14.0,0.8,4,0.1645,1.26,0.01488015784150378,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,419985,0.15
18.666667,5.0,3,3.1202,0.0,0.015873015873015872,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,420065,0.26
0.0,2.75,4,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,420145,0.03
84.39666700000001,10.3333,2,2.9578,22.333333,0.015384615384615385,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,420673,0.04
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,421526,0.13
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,421677,0.07
23.2125,4.5,3,2.8938,0.75,0.01639344262295082,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,422282,0.22
26.5,5.0,2,0.1645,0.0,0.01488015784150378,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,424084,0.08
9.375,7.5,4,0.1645,3.4,0.01488015784150378,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,429255,0.07
0.0,7.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,430305,0.18
0.0,6.3333,3,0.1645,0.0,0.01488015784150378,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,432031,0.15
32.642857,0.0,3,0.1645,0.614286,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,432188,0.13
26.5,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,432216,1.0
29.903333,13.3333,6,0.1645,2.888889,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,434615,0.11
