total_calls,aaa_mean_child,mean_basic_cost,length_of_residence,total_members_in_household,mean_tow_miles,mean_total_member_cost_veh,consumer_score,total_cost,credit_ranges_below_700,education_completed_college,education_high_school,education_some_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_millenials__1981___1993_,generation_post_war____1948_,income_100k_,income_under_39999,aaa_id_theft_0,kcl_b_ind_mosaicsgrouping_golden_year,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,kcl_b_ind_mosaicsgrouping_power_elite,kcl_b_ind_mosaicsgrouping_singles_and_starters,aaa_auto_insurance_0,aaa_travel_0,occupation_group_management,occupation_group_other,occupation_group_professional,occupation_group_retired,mosaic_global_household_bourgeois_prosperity,mosaic_global_household_career_and_family,mosaic_global_household_comfortable_retirement,mosaic_global_household_low_income_elders,mosaic_global_household_routine_service_workers,aaa_credit_card_0,aaa_mortgage,membership_id,yes_mortgage
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2225,0.33555555555555555
0.0,2.0,39.833333,5.0,2,0.0,135.775668,0.014285714285714285,239.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,2255,0.28
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2259,0.14
1.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2269,0.39
0.0,1.0,41.5,2.0,2,0.0,132.370546,0.0136986301369863,83.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2270,0.26
4.0,0.0,41.5,0.0,1,4.0,181.860824,0.01488015784150378,86.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2272,0.36
1.0,1.0,0.0,13.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,2286,0.22
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2301,0.21
1.0,2.0,13.5,7.5,2,0.0,208.38222199999998,0.014285714285714285,27.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,2313,0.2
6.0,1.0,31.5,9.0,1,4.766667,125.689416,0.0136986301369863,94.5,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2330,0.31
8.0,2.0,22.428570999999998,6.4286,4,5.014286,127.172174,0.012987012987012988,238.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2351,0.27
1.0,2.0,15.0,15.0,2,8.25,132.370546,0.0136986301369863,72.0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2366,0.33
4.0,2.0,19.6,10.4,4,0.0,135.775668,0.014285714285714285,98.0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2395,0.39
0.0,1.3333,0.0,15.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2413,0.33
2.0,2.0,30.5,13.0,1,3.0,132.370546,0.0136986301369863,30.5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2423,0.34
6.0,1.0,53.0,14.0,1,0.0,125.689416,0.0136986301369863,159.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,2452,0.31
0.0,2.0,17.666667,4.6667,3,0.0,125.689416,0.0136986301369863,53.0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,2455,0.27
6.0,2.0,22.375,11.25,2,2.6,162.93004399999998,0.015384615384615385,89.5,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,2459,0.27
14.0,3.0,34.427778,8.7778,3,4.455556,136.00893,0.015625,329.85,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2464,0.37
14.0,4.0,25.305556,13.3333,3,0.0,147.456553,0.013157894736842105,227.75,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2485,0.2
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2519,0.1
1.0,3.0,58.85,13.0,1,0.0,175.441122,0.015625,58.85,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,2550,0.31
0.0,2.0,0.0,6.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2553,0.16
0.0,1.0,26.5,7.5,2,0.0,125.689416,0.0136986301369863,53.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2573,0.32
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2590,0.31
7.0,2.0,29.425,15.0,3,1.5,145.274146,0.014925373134328358,117.7,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2599,0.3
15.0,2.0,51.34,5.0,1,0.0,150.919066,0.01639344262295082,256.7,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2607,0.33
2.0,1.0,35.4625,10.25,3,0.0,135.775668,0.014285714285714285,141.85,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,2666,1.0
0.0,1.0,53.0,14.0,1,7.5,132.370546,0.0136986301369863,106.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2667,0.25
0.0,1.0,0.0,7.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2685,0.15
0.0,1.0,0.0,3.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2695,0.21
2.0,1.0,35.333333,3.0,3,0.0,8.441607000000001,0.01488015784150378,106.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2696,1.0
4.0,3.6,23.571429000000002,6.7143,5,11.0,150.919066,0.01639344262295082,276.0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2733,0.26
4.0,1.0,26.5,15.0,1,0.0,162.93004399999998,0.015384615384615385,53.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2739,0.39
18.0,0.0,42.7275,0.0,3,0.375,216.82,0.01488015784150378,350.82,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2762,0.14
13.0,2.625,26.666666999999997,9.4444,5,1.555556,164.69268200000002,0.017857142857142856,240.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2763,1.0
0.0,2.0,0.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2766,0.22
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2783,0.18
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2789,0.19
1.0,2.0,26.5,15.0,2,0.0,156.358351,0.01488015784150378,53.0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2804,0.21
8.0,0.0,10.75,0.0,3,0.925,8.441607000000001,0.01488015784150378,43.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2808,0.29
27.0,2.0,49.633125,1.125,4,13.0,155.627818,0.01488015784150378,1394.13,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2829,0.2
0.0,1.0,35.333333,5.3333,2,0.0,8.441607000000001,0.01488015784150378,106.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2831,0.44
3.0,1.0,31.5,5.0,4,0.833333,8.441607000000001,0.01488015784150378,245.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2836,0.31
1.0,0.0,26.5,0.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2850,0.33
0.0,1.0,17.666667,5.0,2,2.333333,135.775668,0.014285714285714285,53.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2853,0.26
0.0,2.0,49.666667,15.0,1,1.233333,254.136538,0.01488015784150378,149.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,2872,0.18
1.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2907,0.19
31.0,0.0,53.0,0.0,2,0.8,162.93004399999998,0.015384615384615385,265.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2929,0.26
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2932,0.31
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2939,0.15
0.0,2.0,0.0,7.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,2946,0.36
2.0,3.0,27.333333000000003,10.0,2,7.0,156.358351,0.01488015784150378,121.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,2991,0.26
46.0,2.0,33.863636,1.4545,3,0.590909,72.43461500000001,0.020833333333333332,372.5,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3013,0.36
3.0,2.0,41.2125,11.25,3,4.5,8.441607000000001,0.01488015784150378,164.85,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3025,0.32
0.0,2.0,13.25,7.75,4,0.0,8.441607000000001,0.01488015784150378,53.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3041,0.19
0.0,1.0,0.0,5.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3050,0.22
0.0,2.0,0.0,10.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,3058,0.04
4.0,3.0,21.333333,10.0,2,0.0,8.441607000000001,0.01488015784150378,64.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3062,0.33
27.0,0.0,43.427778,0.0,1,0.0,151.742059,0.01488015784150378,390.85,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3066,0.18
12.0,2.0,41.783333,12.0,1,7.266667,125.689416,0.0136986301369863,125.35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3067,0.35
0.0,3.5,15.0,9.5,2,11.0,162.93004399999998,0.015384615384615385,90.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,3072,0.24
0.0,1.0,30.0,15.0,1,0.0,145.274146,0.014925373134328358,30.0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3085,0.29
1.0,1.0,21.5,7.5,2,0.0,8.441607000000001,0.01488015784150378,43.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,3094,0.29
5.0,2.0,20.785714000000002,13.0,3,0.0,135.775668,0.014285714285714285,145.5,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,3095,0.2
0.0,1.0,17.666667,11.6667,3,0.0,135.775668,0.014285714285714285,53.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,3111,0.12
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3124,0.17
149.0,1.8519,41.42125,8.5938,6,4.33125,175.441122,0.015625,1716.11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3128,1.0
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3138,0.31
3.0,1.0,35.333333,2.3333,3,0.0,8.441607000000001,0.01488015784150378,106.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,3141,0.18
2.0,0.0,26.5,0.0,3,0.0,8.441607000000001,0.01488015784150378,106.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,3161,0.27
6.0,2.0,29.407142999999998,6.4286,4,1.285714,143.574269,0.013157894736842105,205.85,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,3177,0.26
103.0,2.1053,38.473684000000006,7.9474,4,4.326316,156.036397,0.02,1111.0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3182,0.29
4.0,1.75,11.416667,5.8333,5,0.0,8.441607000000001,0.01488015784150378,68.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,3192,0.3
0.0,1.0,37.25,8.25,2,0.0,132.370546,0.0136986301369863,149.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3237,0.28
2.0,2.0,45.428571000000005,10.7143,4,4.714286,145.274146,0.014925373134328358,339.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,3244,0.51
0.0,1.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,3289,0.08
1.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,3294,0.16
1.0,1.0,0.0,1.3333,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,3297,0.26
0.0,1.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,3357,0.15
0.0,1.0,0.0,13.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3372,0.17
26.0,1.4,48.505,12.2,2,2.88,162.93004399999998,0.015384615384615385,485.05,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3387,0.39
0.0,1.0,0.0,11.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,3391,0.34
6.0,1.0,55.925,11.25,2,1.0,145.274146,0.014925373134328358,223.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3394,0.37
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3412,0.14
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,3418,0.15
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,3423,0.22
3.0,2.0,17.666667,10.3333,3,0.0,8.441607000000001,0.01488015784150378,53.0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3456,0.37
2.0,4.0,39.75,6.5,4,0.375,117.08376299999999,0.012345679012345678,318.0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,3470,0.26
2.0,1.0,26.5,11.5,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,3487,0.29
24.0,3.0,53.0,15.0,1,0.0,175.441122,0.015625,159.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3489,0.36
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3504,0.19
0.0,2.75,0.0,9.8,5,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3515,0.29
0.0,3.0,37.0,15.0,2,2.6,156.036397,0.02,111.0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,3520,0.33
2.0,2.0,25.954545,12.2727,3,1.054545,162.93004399999998,0.015384615384615385,285.5,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,3536,0.21
5.0,3.0,32.658889,3.0,4,0.0,162.93004399999998,0.015384615384615385,301.93,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,3557,1.0
80.0,3.0,27.890625,28.1875,5,5.10625,150.919066,0.01639344262295082,713.25,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3562,0.19
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,3569,0.05
12.0,2.0,30.5,6.0,1,2.5333330000000003,162.93004399999998,0.015384615384615385,97.5,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3579,0.45
5.0,0.0,21.25,0.0,3,0.0,8.441607000000001,0.01488015784150378,85.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3586,0.31
5.0,5.0,0.0,2.4,5,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,3599,0.21
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,3682,0.22
0.0,1.0,0.0,3.25,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,3696,1.0
6.0,1.0,16.0,9.0,3,0.0,117.08376299999999,0.012345679012345678,64.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,3716,0.23
0.0,1.0,0.0,7.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3734,0.2
0.0,2.0,22.8,13.0,2,3.26,8.441607000000001,0.01488015784150378,114.0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,3737,0.29
15.0,0.0,34.75,0.0,2,0.0,162.892046,0.017241379310344827,139.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3762,0.25
0.0,0.0,26.5,0.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,3768,0.33
0.0,1.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,3774,0.28
3.0,0.0,53.0,0.0,1,0.333333,151.74655900000002,0.014285714285714285,159.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,3780,0.23
0.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,3789,0.1
0.0,2.0,21.5,7.5,2,3.0,161.44551299999998,0.015873015873015872,43.0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3792,0.29
3.0,2.0,7.5,6.0,5,2.34,8.441607000000001,0.01488015784150378,64.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3812,1.0
2.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3839,0.16
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3847,0.13
0.0,2.0,26.5,3.0,3,0.75,144.325817,0.014084507042253521,106.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,3855,0.23
1.0,4.0,38.0,12.0,3,4.733333,117.08376299999999,0.012345679012345678,147.0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,3860,0.15
21.0,2.0,23.733333,7.7778,4,1.7777779999999999,125.689416,0.0136986301369863,213.6,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,3883,0.25
2.0,1.0,27.0,5.0,2,0.0,135.775668,0.014285714285714285,81.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,3884,0.35
0.0,1.0,26.5,1.0,2,0.0,8.441607000000001,0.01488015784150378,79.5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3913,0.25
2.0,1.0,37.283333,10.0,2,0.0,132.370546,0.0136986301369863,111.85,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3921,0.29
2.0,0.0,26.5,0.0,2,0.0,162.93004399999998,0.015384615384615385,53.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3934,0.15
0.0,0.0,35.333333,0.0,2,0.0,152.51689199999998,0.013157894736842105,106.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3955,0.43
3.0,2.0,0.0,5.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3956,0.32
37.0,4.4286,44.196154,8.0769,6,1.307692,175.441122,0.015625,714.55,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,3959,0.26
4.0,1.6,43.57,9.4,3,0.0,162.93004399999998,0.015384615384615385,217.85,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,4011,0.28
1.0,1.0,15.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,30.0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,4036,0.2
6.0,1.0,36.308333000000005,2.1667,3,0.333333,254.136538,0.01488015784150378,217.85,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4055,0.29
